index,class_representation,visual_fidelity,structural_integrity,diversity,beneficial_variations,explanation,filename,class_name,real_filename
7,0.6,0.6,0.7,0.5,0.6,"The image has noticeable distortions affecting class representation and visual fidelity. The structure is somewhat maintained, with moderate diversity and beneficial variations.",aug-47-6.png,dog,2009_001885.jpg
8,0.8,0.7,0.8,0.7,0.8,"The image maintains the core features of dogs with some artifacts. The structure is mostly intact, and there is a good amount of diversity and beneficial variations.",aug-47-7.png,dog,2009_001885.jpg
9,0.7,0.7,0.8,0.6,0.7,"The image still represents dogs but with some distortions. Visual fidelity is decent, and the structure is mostly preserved. There is moderate diversity and beneficial variations.",aug-47-8.png,dog,2009_001885.jpg
10,0.9,0.9,0.9,0.8,0.9,The image maintains the core features of dogs very well with high visual fidelity and structural integrity. There is a good amount of diversity and beneficial variations.,aug-47-9.png,dog,2009_001885.jpg
1,0.8,0.7,0.8,0.9,0.8,The image maintains the core features of a dog but has some visual artifacts and text that slightly distract from the main subject.,aug-45-0.png,dog,2010_002499.jpg
2,0.9,0.9,0.9,0.7,0.8,"The image is clear and maintains the core features and structure of a dog. The background and pose are similar to the reference, providing moderate diversity.",aug-45-1.png,dog,2010_002499.jpg
3,0.8,0.8,0.8,0.8,0.7,"The image is clear and maintains the core features of a dog. The background is different, providing some diversity, but the pose is similar to the reference.",aug-45-2.png,dog,2010_002499.jpg
4,0.7,0.7,0.7,0.9,0.8,The image maintains the core features of a dog but is slightly less clear. The background and pose provide good diversity and beneficial variations.,aug-45-3.png,dog,2010_002499.jpg
5,0.6,0.6,0.6,0.9,0.7,"The image is less clear and the dog is smaller in the frame, making it harder to distinguish. However, it provides good diversity and some beneficial variations.",aug-45-4.png,dog,2010_002499.jpg
6,0.8,0.8,0.8,0.7,0.7,"The image maintains the core features and structure of a dog. The background and pose are similar to the reference, providing moderate diversity.",aug-45-5.png,dog,2010_002499.jpg
7,0.9,0.9,0.9,0.8,0.9,The image is clear and maintains the core features and structure of a dog. The background and pose provide good diversity and beneficial variations.,aug-45-6.png,dog,2010_002499.jpg
8,0.8,0.8,0.8,0.7,0.7,"The image maintains the core features and structure of a dog. The background and pose are similar to the reference, providing moderate diversity.",aug-45-7.png,dog,2010_002499.jpg
9,0.7,0.7,0.7,0.8,0.8,The image maintains the core features of a dog but is slightly less clear. The background and pose provide good diversity and beneficial variations.,aug-45-8.png,dog,2010_002499.jpg
10,0.8,0.8,0.8,0.7,0.7,"The image maintains the core features and structure of a dog. The background and pose are similar to the reference, providing moderate diversity.",aug-45-9.png,dog,2010_002499.jpg
1,0.8,0.9,0.9,0.9,0.9,"The image maintains the core features of a dog, is clear, and introduces beneficial variations in pose and context.",aug-44-0.png,dog,2010_005419.jpg
2,0.7,0.7,0.8,0.5,0.6,The image is similar to the reference but has some visual artifacts and slight distortions.,aug-44-1.png,dog,2010_005419.jpg
3,0.7,0.7,0.8,0.5,0.6,The image is similar to the reference but has some visual artifacts and slight distortions.,aug-44-2.png,dog,2010_005419.jpg
4,0.8,0.9,0.9,0.9,0.9,"The image maintains the core features of a dog, is clear, and introduces beneficial variations in pose and context.",aug-44-3.png,dog,2010_005419.jpg
5,0.8,0.9,0.9,0.9,0.9,"The image maintains the core features of a dog, is clear, and introduces beneficial variations in pose and context.",aug-44-4.png,dog,2010_005419.jpg
6,0.8,0.9,0.9,0.9,0.9,"The image maintains the core features of a dog, is clear, and introduces beneficial variations in pose and context.",aug-44-5.png,dog,2010_005419.jpg
7,0.7,0.7,0.8,0.5,0.6,The image is similar to the reference but has some visual artifacts and slight distortions.,aug-44-6.png,dog,2010_005419.jpg
8,0.7,0.7,0.8,0.5,0.6,The image is similar to the reference but has some visual artifacts and slight distortions.,aug-44-7.png,dog,2010_005419.jpg
9,0.7,0.7,0.8,0.5,0.6,The image is similar to the reference but has some visual artifacts and slight distortions.,aug-44-8.png,dog,2010_005419.jpg
10,0.7,0.7,0.8,0.5,0.6,The image is similar to the reference but has some visual artifacts and slight distortions.,aug-44-9.png,dog,2010_005419.jpg
1,0.3,0.4,0.2,0.7,0.5,"The image contains elements of a horse, but the presence of a second horse in an unnatural position and the rider's attire reduce clarity and realism.",aug-49-0.png,horse,2007_003189.jpg
2,0.3,0.4,0.2,0.7,0.5,"The image has a horse and rider, but the horse's structure is distorted, and the fallen horse adds confusion.",aug-49-1.png,horse,2007_003189.jpg
3,0.4,0.5,0.3,0.6,0.6,"The horse and rider are present, but the horse's structure is distorted, and the background elements are inconsistent.",aug-49-2.png,horse,2007_003189.jpg
4,0.1,0.2,0.1,0.8,0.4,"The image is highly abstract and does not clearly represent a horse, with significant distortions and irrelevant elements.",aug-49-3.png,horse,2007_003189.jpg
5,0.1,0.2,0.1,0.8,0.4,"The image is highly abstract and does not clearly represent a horse, with significant distortions and irrelevant elements.",aug-49-4.png,horse,2007_003189.jpg
6,0.1,0.2,0.1,0.8,0.4,"The image is highly abstract and does not clearly represent a horse, with significant distortions and irrelevant elements.",aug-49-5.png,horse,2007_003189.jpg
7,0.1,0.2,0.1,0.8,0.4,"The image is highly abstract and does not clearly represent a horse, with significant distortions and irrelevant elements.",aug-49-6.png,horse,2007_003189.jpg
8,0.1,0.2,0.1,0.8,0.4,"The image is highly abstract and does not clearly represent a horse, with significant distortions and irrelevant elements.",aug-49-7.png,horse,2007_003189.jpg
9,0.1,0.2,0.1,0.8,0.4,"The image is highly abstract and does not clearly represent a horse, with significant distortions and irrelevant elements.",aug-49-8.png,horse,2007_003189.jpg
10,0.3,0.4,0.3,0.7,0.5,"The image contains elements of a horse, but the presence of a second horse in an unnatural position and the rider's attire reduce clarity and realism.",aug-49-9.png,horse,2007_003189.jpg
1,0.2,0.3,0.1,0.5,0.4,"The image is highly distorted and does not clearly represent a horse. The visual quality is low, and the structure is severely compromised. There is some diversity, but it is not beneficial.",aug-50-0.png,horse,2008_004430.jpg
2,0.3,0.4,0.2,0.6,0.5,"The image shows parts of a horse but is still highly distorted. The visual quality is slightly better, but the structure is not well-maintained. There is some diversity, but it is not very beneficial.",aug-50-1.png,horse,2008_004430.jpg
3,0.4,0.5,0.3,0.6,0.5,"The image has some recognizable features of a horse but is still distorted. The visual quality is moderate, and the structure is somewhat compromised. There is some diversity, but it is not very beneficial.",aug-50-2.png,horse,2008_004430.jpg
4,0.5,0.6,0.4,0.7,0.6,"The image has more recognizable features of a horse but still has distortions. The visual quality is better, and the structure is somewhat maintained. There is some beneficial diversity.",aug-50-3.png,horse,2008_004430.jpg
5,0.3,0.4,0.2,0.5,0.4,"The image is highly distorted and does not clearly represent a horse. The visual quality is low, and the structure is severely compromised. There is some diversity, but it is not beneficial.",aug-50-4.png,horse,2008_004430.jpg
6,0.2,0.3,0.1,0.5,0.4,"The image is highly distorted and does not clearly represent a horse. The visual quality is low, and the structure is severely compromised. There is some diversity, but it is not beneficial.",aug-50-5.png,horse,2008_004430.jpg
7,0.3,0.4,0.2,0.5,0.4,"The image is highly distorted and does not clearly represent a horse. The visual quality is low, and the structure is severely compromised. There is some diversity, but it is not beneficial.",aug-50-6.png,horse,2008_004430.jpg
8,0.4,0.5,0.3,0.6,0.5,"The image has some recognizable features of a horse but is still distorted. The visual quality is moderate, and the structure is somewhat compromised. There is some diversity, but it is not very beneficial.",aug-50-7.png,horse,2008_004430.jpg
9,0.3,0.4,0.2,0.5,0.4,"The image is highly distorted and does not clearly represent a horse. The visual quality is low, and the structure is severely compromised. There is some diversity, but it is not beneficial.",aug-50-8.png,horse,2008_004430.jpg
10,0.2,0.3,0.1,0.5,0.4,"The image is highly distorted and does not clearly represent a horse. The visual quality is low, and the structure is severely compromised. There is some diversity, but it is not beneficial.",aug-50-9.png,horse,2008_004430.jpg
1,0.2,0.1,0.1,0.5,0.3,"The image is highly distorted and does not clearly represent a horse. The visual quality is poor, and the structure is severely compromised. There is some diversity, but it is not beneficial due to the lack of clear class representation.",aug-51-0.png,horse,2010_005471.jpg
2,0.2,0.1,0.1,0.5,0.3,"Similar to the first image, this one is also highly distorted and does not clearly represent a horse. The visual quality is poor, and the structure is severely compromised. There is some diversity, but it is not beneficial due to the lack of clear class representation.",aug-51-1.png,horse,2010_005471.jpg
3,0.5,0.6,0.5,0.7,0.6,"This image maintains some elements of the original class but is still distorted. The visual quality is better, and the structure is somewhat recognizable. There is a good amount of diversity and beneficial variations.",aug-51-2.png,horse,2010_005471.jpg
4,0.5,0.6,0.5,0.7,0.6,"Similar to the third image, this one maintains some elements of the original class but is still distorted. The visual quality is better, and the structure is somewhat recognizable. There is a good amount of diversity and beneficial variations.",aug-51-3.png,horse,2010_005471.jpg
5,0.5,0.6,0.5,0.7,0.6,"This image maintains some elements of the original class but is still distorted. The visual quality is better, and the structure is somewhat recognizable. There is a good amount of diversity and beneficial variations.",aug-51-4.png,horse,2010_005471.jpg
6,0.5,0.6,0.5,0.7,0.6,"This image maintains some elements of the original class but is still distorted. The visual quality is better, and the structure is somewhat recognizable. There is a good amount of diversity and beneficial variations.",aug-51-5.png,horse,2010_005471.jpg
7,0.5,0.6,0.5,0.7,0.6,"This image maintains some elements of the original class but is still distorted. The visual quality is better, and the structure is somewhat recognizable. There is a good amount of diversity and beneficial variations.",aug-51-6.png,horse,2010_005471.jpg
8,0.2,0.1,0.1,0.5,0.3,"The image is highly distorted and does not clearly represent a horse. The visual quality is poor, and the structure is severely compromised. There is some diversity, but it is not beneficial due to the lack of clear class representation.",aug-51-7.png,horse,2010_005471.jpg
9,0.2,0.1,0.1,0.5,0.3,"The image is highly distorted and does not clearly represent a horse. The visual quality is poor, and the structure is severely compromised. There is some diversity, but it is not beneficial due to the lack of clear class representation.",aug-51-8.png,horse,2010_005471.jpg
10,0.5,0.6,0.5,0.7,0.6,"This image maintains some elements of the original class but is still distorted. The visual quality is better, and the structure is somewhat recognizable. There is a good amount of diversity and beneficial variations.",aug-51-9.png,horse,2010_005471.jpg
1,0.2,0.3,0.1,0.8,0.5,"The image is highly distorted and does not clearly represent a horse. The visual fidelity is low due to the unrealistic appearance, but it introduces significant diversity.",aug-48-0.png,horse,2011_003184.jpg
2,0.3,0.4,0.2,0.7,0.6,"The image has some horse-like features but is heavily distorted. The visual fidelity is slightly better, but the structure is still poor. It introduces diversity and some beneficial variations.",aug-48-1.png,horse,2011_003184.jpg
3,0.1,0.2,0.1,0.9,0.4,"The image is highly distorted and does not clearly represent a horse. The visual fidelity is low, and the structure is poor. It introduces significant diversity but lacks beneficial variations.",aug-48-2.png,horse,2011_003184.jpg
4,0.2,0.3,0.2,0.8,0.5,"The image has some horse-like features but is heavily distorted. The visual fidelity is low, and the structure is poor. It introduces diversity and some beneficial variations.",aug-48-3.png,horse,2011_003184.jpg
5,0.3,0.4,0.3,0.7,0.6,"The image has some horse-like features but is distorted. The visual fidelity is slightly better, but the structure is still poor. It introduces diversity and some beneficial variations.",aug-48-4.png,horse,2011_003184.jpg
6,0.2,0.3,0.2,0.8,0.5,"The image has some horse-like features but is heavily distorted. The visual fidelity is low, and the structure is poor. It introduces diversity and some beneficial variations.",aug-48-5.png,horse,2011_003184.jpg
7,0.3,0.4,0.3,0.7,0.6,"The image has some horse-like features but is distorted. The visual fidelity is slightly better, but the structure is still poor. It introduces diversity and some beneficial variations.",aug-48-6.png,horse,2011_003184.jpg
8,0.2,0.3,0.2,0.8,0.5,"The image has some horse-like features but is heavily distorted. The visual fidelity is low, and the structure is poor. It introduces diversity and some beneficial variations.",aug-48-7.png,horse,2011_003184.jpg
9,0.8,0.7,0.8,0.4,0.7,"The image closely resembles the reference horse with minor distortions. The visual fidelity and structural integrity are good, but it lacks significant diversity.",aug-48-8.png,horse,2011_003184.jpg
10,0.7,0.6,0.7,0.5,0.6,"The image resembles the reference horse with some distortions. The visual fidelity and structural integrity are decent, and it introduces moderate diversity and beneficial variations.",aug-48-9.png,horse,2011_003184.jpg
1,1.0,0.9,1.0,0.8,0.8,The image clearly represents a motorcycle with high visual fidelity and structural integrity. It introduces some diversity in design and context.,aug-52-0.png,motorcycle,2007_004003.jpg
2,0.8,0.7,0.6,0.9,0.7,The image represents a motorcycle but has some structural distortions and lower visual fidelity. It introduces significant diversity.,aug-52-1.png,motorcycle,2007_004003.jpg
3,0.9,0.8,0.9,0.7,0.8,The image maintains class representation and structural integrity well. It has good visual fidelity and introduces beneficial variations.,aug-52-2.png,motorcycle,2007_004003.jpg
4,0.7,0.6,0.5,0.8,0.6,The image has some structural issues and lower visual fidelity. It still represents a motorcycle and introduces diversity.,aug-52-3.png,motorcycle,2007_004003.jpg
5,0.9,0.9,0.9,0.8,0.8,"The image maintains high class representation, visual fidelity, and structural integrity. It introduces beneficial variations.",aug-52-4.png,motorcycle,2007_004003.jpg
6,0.9,0.9,0.9,0.8,0.8,"The image maintains high class representation, visual fidelity, and structural integrity. It introduces beneficial variations.",aug-52-5.png,motorcycle,2007_004003.jpg
7,0.9,0.9,0.9,0.8,0.8,"The image maintains high class representation, visual fidelity, and structural integrity. It introduces beneficial variations.",aug-52-6.png,motorcycle,2007_004003.jpg
8,0.9,0.9,0.9,0.8,0.8,"The image maintains high class representation, visual fidelity, and structural integrity. It introduces beneficial variations.",aug-52-7.png,motorcycle,2007_004003.jpg
9,0.9,0.9,0.9,0.8,0.8,"The image maintains high class representation, visual fidelity, and structural integrity. It introduces beneficial variations.",aug-52-8.png,motorcycle,2007_004003.jpg
10,0.9,0.9,0.9,0.8,0.8,"The image maintains high class representation, visual fidelity, and structural integrity. It introduces beneficial variations.",aug-52-9.png,motorcycle,2007_004003.jpg
1,1.0,1.0,1.0,0.8,0.9,"The image clearly represents a motorcycle with high visual fidelity and structural integrity. The design and color scheme are different from the reference, providing beneficial variations.",aug-54-0.png,motorcycle,2008_003429.jpg
2,1.0,0.9,1.0,0.7,0.8,"The image maintains the core features of a motorcycle. The background and context are realistic, though slightly less clear. The pose and environment add diversity.",aug-54-1.png,motorcycle,2008_003429.jpg
3,1.0,0.9,1.0,0.7,0.8,"The motorcycle is well-represented with good visual fidelity and structural integrity. The background and context are realistic, adding beneficial variations.",aug-54-2.png,motorcycle,2008_003429.jpg
4,1.0,0.9,1.0,0.7,0.8,"The image maintains the core features of a motorcycle. The background and context are realistic, though slightly less clear. The pose and environment add diversity.",aug-54-3.png,motorcycle,2008_003429.jpg
5,1.0,0.9,1.0,0.7,0.8,"The motorcycle is well-represented with good visual fidelity and structural integrity. The background and context are realistic, adding beneficial variations.",aug-54-4.png,motorcycle,2008_003429.jpg
6,1.0,0.9,1.0,0.7,0.8,"The image maintains the core features of a motorcycle. The background and context are realistic, though slightly less clear. The pose and environment add diversity.",aug-54-5.png,motorcycle,2008_003429.jpg
7,1.0,0.9,1.0,0.7,0.8,"The motorcycle is well-represented with good visual fidelity and structural integrity. The background and context are realistic, adding beneficial variations.",aug-54-6.png,motorcycle,2008_003429.jpg
8,1.0,0.9,1.0,0.7,0.8,"The image maintains the core features of a motorcycle. The background and context are realistic, though slightly less clear. The pose and environment add diversity.",aug-54-7.png,motorcycle,2008_003429.jpg
9,1.0,0.9,1.0,0.7,0.8,"The motorcycle is well-represented with good visual fidelity and structural integrity. The background and context are realistic, adding beneficial variations.",aug-54-8.png,motorcycle,2008_003429.jpg
10,1.0,0.9,1.0,0.7,0.8,"The image maintains the core features of a motorcycle. The background and context are realistic, though slightly less clear. The pose and environment add diversity.",aug-54-9.png,motorcycle,2008_003429.jpg
1,1.0,1.0,1.0,0.2,0.2,The image is very similar to the reference image with minor variations in the background and slight changes in the motorcycle's details.,aug-55-0.png,motorcycle,2010_000371.jpg
2,0.8,0.9,0.9,0.8,0.8,"The image represents a different type of motorcycle, maintaining class identity with good visual quality and structural integrity. The color scheme and design are notably different.",aug-55-1.png,motorcycle,2010_000371.jpg
3,0.8,0.8,0.9,0.9,0.9,"This image shows a sportbike, which is a different style but still within the motorcycle class. The visual quality is good, and the structural integrity is maintained.",aug-55-2.png,motorcycle,2010_000371.jpg
4,0.5,0.5,0.5,0.7,0.7,"The image is somewhat distorted and includes elements that are not typical for motorcycles, reducing its class representation and visual fidelity.",aug-55-3.png,motorcycle,2010_000371.jpg
5,0.3,0.3,0.3,0.6,0.6,"The image is highly distorted with non-motorcycle elements, making it difficult to classify correctly. The visual quality is poor.",aug-55-4.png,motorcycle,2010_000371.jpg
6,0.3,0.3,0.3,0.6,0.6,"Similar to the previous image, this one is also highly distorted and includes non-motorcycle elements, reducing its classification accuracy.",aug-55-5.png,motorcycle,2010_000371.jpg
7,0.8,0.8,0.9,0.9,0.9,"This image shows a sportbike, maintaining the motorcycle class identity with good visual quality and structural integrity. The color scheme and design are notably different.",aug-55-6.png,motorcycle,2010_000371.jpg
8,0.7,0.7,0.8,0.8,0.8,"The image shows only part of a motorcycle, reducing its class representation and visual fidelity. However, it still maintains structural integrity and introduces beneficial variations.",aug-55-7.png,motorcycle,2010_000371.jpg
9,0.8,0.8,0.9,0.9,0.9,"This image shows a sportbike, maintaining the motorcycle class identity with good visual quality and structural integrity. The color scheme and design are notably different.",aug-55-8.png,motorcycle,2010_000371.jpg
10,0.3,0.3,0.3,0.6,0.6,"The image is highly distorted with non-motorcycle elements, making it difficult to classify correctly. The visual quality is poor.",aug-55-9.png,motorcycle,2010_000371.jpg
1,1.0,0.9,1.0,0.8,0.9,"The image clearly represents a motorcycle with a rider, maintaining core features and distinguishability. The visual quality is high, though slightly less sharp than the reference. The structure is intact, and the image introduces beneficial variations in color and context.",aug-53-0.png,motorcycle,2010_004289.jpg
2,1.0,0.9,1.0,0.8,0.9,"The image maintains the core features of a motorcycle with a rider. The visual quality is high, with good lighting and context. The structure is well-preserved, and the image introduces beneficial variations in color and context.",aug-53-1.png,motorcycle,2010_004289.jpg
3,1.0,0.9,1.0,0.8,0.9,"The image clearly represents a motorcycle with a rider, maintaining core features and distinguishability. The visual quality is high, though slightly less sharp than the reference. The structure is intact, and the image introduces beneficial variations in color and context.",aug-53-2.png,motorcycle,2010_004289.jpg
4,1.0,0.9,1.0,0.8,0.9,"The image maintains the core features of a motorcycle with a rider. The visual quality is high, with good lighting and context. The structure is well-preserved, and the image introduces beneficial variations in color and context.",aug-53-3.png,motorcycle,2010_004289.jpg
5,1.0,0.9,1.0,0.8,0.9,"The image clearly represents a motorcycle with a rider, maintaining core features and distinguishability. The visual quality is high, though slightly less sharp than the reference. The structure is intact, and the image introduces beneficial variations in color and context.",aug-53-4.png,motorcycle,2010_004289.jpg
6,1.0,0.9,1.0,0.8,0.9,"The image maintains the core features of a motorcycle with a rider. The visual quality is high, with good lighting and context. The structure is well-preserved, and the image introduces beneficial variations in color and context.",aug-53-5.png,motorcycle,2010_004289.jpg
7,1.0,0.9,1.0,0.8,0.9,"The image clearly represents a motorcycle with a rider, maintaining core features and distinguishability. The visual quality is high, though slightly less sharp than the reference. The structure is intact, and the image introduces beneficial variations in color and context.",aug-53-6.png,motorcycle,2010_004289.jpg
8,1.0,0.9,1.0,0.8,0.9,"The image maintains the core features of a motorcycle with a rider. The visual quality is high, with good lighting and context. The structure is well-preserved, and the image introduces beneficial variations in color and context.",aug-53-7.png,motorcycle,2010_004289.jpg
9,1.0,0.9,1.0,0.8,0.9,"The image clearly represents a motorcycle with a rider, maintaining core features and distinguishability. The visual quality is high, though slightly less sharp than the reference. The structure is intact, and the image introduces beneficial variations in color and context.",aug-53-8.png,motorcycle,2010_004289.jpg
10,1.0,0.9,1.0,0.8,0.9,"The image maintains the core features of a motorcycle with a rider. The visual quality is high, with good lighting and context. The structure is well-preserved, and the image introduces beneficial variations in color and context.",aug-53-9.png,motorcycle,2010_004289.jpg
1,0.2,0.3,0.4,0.5,0.4,"The image has a person-like figure but is heavily distorted with many artifacts, making it hard to distinguish key features.",aug-56-0.png,person,2007_002611.jpg
2,0.1,0.2,0.3,0.6,0.5,The image is highly abstract and does not clearly represent a person. The context is also inappropriate.,aug-56-1.png,person,2007_002611.jpg
3,0.0,0.1,0.1,0.7,0.6,The image does not represent a person at all. It is an abstract object with no human features.,aug-56-2.png,person,2007_002611.jpg
4,0.3,0.4,0.5,0.5,0.4,The image has some person-like features but is heavily distorted and contains many artifacts.,aug-56-3.png,person,2007_002611.jpg
5,0.3,0.4,0.5,0.5,0.4,The image has some person-like features but is heavily distorted and contains many artifacts.,aug-56-4.png,person,2007_002611.jpg
6,0.2,0.3,0.4,0.5,0.4,"The image has a person-like figure but is heavily distorted with many artifacts, making it hard to distinguish key features.",aug-56-5.png,person,2007_002611.jpg
7,0.3,0.4,0.5,0.5,0.4,The image has some person-like features but is heavily distorted and contains many artifacts.,aug-56-6.png,person,2007_002611.jpg
8,0.2,0.3,0.4,0.5,0.4,"The image has a person-like figure but is heavily distorted with many artifacts, making it hard to distinguish key features.",aug-56-7.png,person,2007_002611.jpg
9,0.3,0.4,0.5,0.5,0.4,The image has some person-like features but is heavily distorted and contains many artifacts.,aug-56-8.png,person,2007_002611.jpg
10,0.3,0.4,0.5,0.5,0.4,The image has some person-like features but is heavily distorted and contains many artifacts.,aug-56-9.png,person,2007_002611.jpg
1,0.7,0.6,0.8,0.5,0.6,"The image maintains the core features of a person but appears to be heavily stylized or cartoonish. The visual fidelity is moderate due to the artificial look. Structural integrity is fairly good, but the diversity and beneficial variations are moderate.",aug-58-0.png,person,2007_008801.jpg
2,0.2,0.3,0.2,0.7,0.4,"The image does not clearly represent a person and appears to be a distorted vehicle. Visual fidelity and structural integrity are low. The diversity is high due to the significant deviation from the reference, but the beneficial variations are limited.",aug-58-1.png,person,2007_008801.jpg
3,0.1,0.2,0.1,0.8,0.3,"The image is highly abstract and does not represent a person. Visual fidelity and structural integrity are very low. The diversity is high, but the beneficial variations are minimal.",aug-58-2.png,person,2007_008801.jpg
4,0.7,0.7,0.8,0.6,0.7,The image maintains the core features of a person but is stylized. Visual fidelity and structural integrity are fairly good. The diversity and beneficial variations are moderate.,aug-58-3.png,person,2007_008801.jpg
5,0.5,0.5,0.6,0.7,0.6,The image represents a person but includes many additional elements that distract from the core class. Visual fidelity and structural integrity are moderate. The diversity and beneficial variations are fairly good.,aug-58-4.png,person,2007_008801.jpg
6,0.4,0.4,0.5,0.6,0.5,The image partially represents a person but is heavily stylized and includes many additional elements. Visual fidelity and structural integrity are moderate. The diversity and beneficial variations are moderate.,aug-58-5.png,person,2007_008801.jpg
7,0.2,0.3,0.3,0.7,0.4,"The image is highly abstract and does not clearly represent a person. Visual fidelity and structural integrity are low. The diversity is high, but the beneficial variations are limited.",aug-58-6.png,person,2007_008801.jpg
8,0.1,0.2,0.2,0.8,0.3,"The image does not represent a person and is highly abstract. Visual fidelity and structural integrity are very low. The diversity is high, but the beneficial variations are minimal.",aug-58-7.png,person,2007_008801.jpg
9,0.7,0.6,0.8,0.5,0.6,"The image maintains the core features of a person but appears to be heavily stylized or cartoonish. The visual fidelity is moderate due to the artificial look. Structural integrity is fairly good, but the diversity and beneficial variations are moderate.",aug-58-8.png,person,2007_008801.jpg
10,0.1,0.2,0.2,0.8,0.3,"The image does not represent a person and is highly abstract. Visual fidelity and structural integrity are very low. The diversity is high, but the beneficial variations are minimal.",aug-58-9.png,person,2007_008801.jpg
1,0.8,0.7,0.8,0.6,0.7,"The image maintains the core semantic content of a group of people, but the context is different. Visual fidelity is slightly lower due to some artifacts and lighting issues.",aug-59-0.png,person,2007_009649.jpg
2,0.6,0.5,0.6,0.7,0.6,"The image has noticeable artifacts and some structural distortions. The context is similar but not identical, and there is some beneficial variation.",aug-59-1.png,person,2007_009649.jpg
3,0.7,0.6,0.7,0.7,0.7,"The image maintains the core semantic content but has some visual artifacts and slight structural distortions. The context is different, providing beneficial variation.",aug-59-2.png,person,2007_009649.jpg
4,0.8,0.7,0.8,0.7,0.8,"The image maintains the core semantic content well, with some artifacts. The context is different but still relevant, providing beneficial variation.",aug-59-3.png,person,2007_009649.jpg
5,0.4,0.3,0.4,0.8,0.5,"The image has significant visual artifacts and structural distortions. The context is different, providing high diversity but lower beneficial variations.",aug-59-4.png,person,2007_009649.jpg
6,0.7,0.6,0.7,0.7,0.7,"The image maintains the core semantic content but has some visual artifacts and slight structural distortions. The context is different, providing beneficial variation.",aug-59-5.png,person,2007_009649.jpg
7,0.5,0.4,0.5,0.8,0.6,"The image has noticeable visual artifacts and structural distortions. The context is different, providing high diversity but lower beneficial variations.",aug-59-6.png,person,2007_009649.jpg
8,0.3,0.2,0.3,0.9,0.4,"The image has significant visual artifacts and structural distortions. The context is different, providing high diversity but lower beneficial variations.",aug-59-7.png,person,2007_009649.jpg
9,0.2,0.1,0.2,0.9,0.3,"The image has severe visual artifacts and structural distortions. The context is different, providing high diversity but very low beneficial variations.",aug-59-8.png,person,2007_009649.jpg
10,0.4,0.3,0.4,0.8,0.5,"The image has significant visual artifacts and structural distortions. The context is different, providing high diversity but lower beneficial variations.",aug-59-9.png,person,2007_009649.jpg
1,0.9,0.8,0.9,0.2,0.3,"The image maintains the core features and context of the original class. There are slight changes in facial features and lighting, but overall, it is very similar to the reference image.",aug-57-0.png,person,2008_000284.jpg
2,0.4,0.3,0.2,0.7,0.5,"The image is heavily distorted with significant artifacts. The core features of the class are partially lost, but there is some beneficial variation in pose and context.",aug-57-1.png,person,2008_000284.jpg
3,0.5,0.5,0.6,0.8,0.7,"The image introduces significant changes in context and lighting, which adds diversity. However, the visual fidelity and structural integrity are compromised.",aug-57-2.png,person,2008_000284.jpg
4,0.7,0.7,0.8,0.9,0.8,"The image maintains the core features of the class while introducing beneficial variations in pose, lighting, and context. The visual fidelity and structural integrity are relatively high.",aug-57-3.png,person,2008_000284.jpg
5,0.8,0.7,0.8,0.6,0.7,"The image maintains the core features and context of the class with some beneficial variations. The visual fidelity and structural integrity are good, but there are slight artifacts.",aug-57-4.png,person,2008_000284.jpg
6,0.9,0.8,0.9,0.3,0.4,The image is very similar to the reference with slight changes in facial features and lighting. It maintains high visual fidelity and structural integrity but lacks significant diversity.,aug-57-5.png,person,2008_000284.jpg
7,0.8,0.7,0.8,0.7,0.6,"The image maintains the core features of the class with some beneficial variations in context and lighting. The visual fidelity and structural integrity are good, but there are slight artifacts.",aug-57-6.png,person,2008_000284.jpg
8,0.8,0.7,0.8,0.6,0.7,"The image maintains the core features and context of the class with some beneficial variations. The visual fidelity and structural integrity are good, but there are slight artifacts.",aug-57-7.png,person,2008_000284.jpg
9,0.9,0.8,0.9,0.3,0.4,The image is very similar to the reference with slight changes in facial features and lighting. It maintains high visual fidelity and structural integrity but lacks significant diversity.,aug-57-8.png,person,2008_000284.jpg
10,0.7,0.6,0.7,0.8,0.7,"The image maintains the core features of the class with significant beneficial variations in context and lighting. The visual fidelity and structural integrity are relatively good, but there are noticeable artifacts.",aug-57-9.png,person,2008_000284.jpg
1,0.5,0.4,0.4,0.7,0.6,"The image shows a large number of plants, which makes it difficult to distinguish individual potted plants. The visual fidelity is moderate due to some artifacts and unnatural appearance.",aug-63-0.png,potted plant,2008_000188.jpg
2,0.6,0.5,0.5,0.7,0.6,"The image focuses on a single plant, but the background and context are not clear. The plant structure is somewhat maintained, but the visual quality is moderate.",aug-63-1.png,potted plant,2008_000188.jpg
3,0.7,0.6,0.6,0.7,0.7,"The image shows a potted plant with a clear structure, but the background and context are not ideal. The visual fidelity is moderate with some artifacts.",aug-63-2.png,potted plant,2008_000188.jpg
4,0.8,0.7,0.7,0.6,0.7,"The image shows a potted plant with a clear structure and context. The visual fidelity is good, but there are some minor artifacts.",aug-63-3.png,potted plant,2008_000188.jpg
5,0.9,0.9,0.9,0.3,0.4,"The image is very similar to the reference image, with high visual fidelity and structural integrity. However, the diversity and beneficial variations are low.",aug-63-4.png,potted plant,2008_000188.jpg
6,0.9,0.9,0.9,0.4,0.5,The image is similar to the reference image with high visual fidelity and structural integrity. There is moderate diversity and beneficial variations.,aug-63-5.png,potted plant,2008_000188.jpg
